count	combination
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
3	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
2	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
1	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
0	quadruplet
