gene p.value alpha alpha_low alpha_high p.adj
mqnD 0.3194049195215473 105.43913164789882 9.358029370430689 106.3838207127969 0.8487497109982873
mqnE 0.3194049195215473 105.22873456717645 11.868165442345983 106.36515018981267 0.8487497109982873
mrjp 0.7831961583831692 94.46877224007419 0.040325140066162585 106.27580037908696 0.8487497109982873
mrr 0.7447468575454811 1.2799084820748836 0.03593605020135483 106.33323016924118 0.8487497109982873
msbA9 0.7831961583831692 47.12765241813115 0.035971028369211455 106.29169161428723 0.8487497109982873
msmE1 0.6448648621611064 1.6532212989015465 0.03617672867533185 106.30006456032487 0.8487497109982873
msmE3 0.6448648621611064 4.3102305351820505 0.03811211815593041 106.23794578244294 0.8487497109982873
msmE5 0.7831961583831692 98.93920993300914 0.03778854735207626 106.30103908735302 0.8487497109982873
msmF1 0.6448648621611064 0.8968829043758278 0.03660877801886955 106.34551749974821 0.8487497109982873
msmF3 0.21740161483675507 105.22953916884182 4.427793906339261 106.36944521373604 0.8487497109982873
msmR1 0.7199196632816306 1.365166983293684 0.036977888929186686 106.22044454064078 0.8487497109982873
msmR3 0.5451016333449736 4.668250191655121 0.03690835951533697 106.2753676609896 0.8487497109982873
msmR7 0.7831961583831692 94.58575803687414 0.038974270505078006 106.32558273710312 0.8487497109982873
msmR9 0.3194049195215473 104.64347037219247 3.0609700178023034 106.35353746284349 0.8487497109982873
mtaB 0.09581666754496992 103.41435413428545 2.213062800336359 106.33355121207143 0.8487497109982873
mttC 0.7067780987488481 15.561334526463188 0.0372685812449288 106.31863326872849 0.8487497109982873
mukB 0.6721209790081779 0.985154673019486 0.03641154228247069 106.21129633770684 0.8487497109982873
murA3 0.3194049195215473 104.91117110269118 8.610901010098331 106.36836540918594 0.8487497109982873
mutM3 0.3194049195215473 105.64111833775925 2.7361173853694662 106.36487946210326 0.8487497109982873
mviM1 0.7067780987488481 1.4951672078153344 0.03644764638198392 106.22157480648588 0.8487497109982873
myH9 0.22894409283145203 105.18496426238227 4.130805610212404 106.35928229688724 0.8487497109982873
nanE 0.4908393822024865 6.076384713183776 0.03645611871841795 106.23433485775818 0.8487497109982873
narP 0.31952271439305846 105.65206411135459 13.09829181795799 106.37127072628388 0.8487497109982873
narZ 0.7296841554186726 2.062725551289812 0.03629753542423606 106.35932801042449 0.8487497109982873
nasA 0.6516611362150002 27.397483420251632 0.03610268421914804 106.33476297391003 0.8487497109982873
nasC 0.308794638359687 5.244291152343986 0.03632321018307558 106.33132562426012 0.8487497109982873
nasD3 0.6448648621611064 0.8772868966426586 0.03614170346090176 106.13016647165276 0.8487497109982873
nasE 0.3476103368335367 3.0375540443074738 0.035764750188896535 106.06328256098115 0.8487497109982873
nasE1 0.3194049195215473 105.15832735393168 1.4570201017867563 106.33436719581954 0.8487497109982873
nasR 0.7085437550269114 0.7871336263420418 0.03744576059937652 106.24013756575428 0.8487497109982873
natSF 0.6448648621611064 3.1121017912295574 0.03666949257950703 106.31964435456462 0.8487497109982873
neuB 0.45709190676027056 104.59144191315713 4.811117244174575 106.34847072940889 0.8487497109982873
nfo3 0.3194049195215473 105.29219533120593 2.225290368127707 106.35393567117274 0.8487497109982873
nfrA 0.9328679078205947 1.5370677062500926 0.038225863884406325 105.8995318395459 0.9525302419477651
nifH 0.7271986560337954 6.13006288615318 0.03599614670851878 106.32814361241475 0.8487497109982873
nifZ 0.3194049195215473 105.26907032688585 5.0226971567019545 106.35488041452619 0.8487497109982873
nikB1 0.7199196632816306 3.1196798603680973 0.03650046078734115 106.29390286502445 0.8487497109982873
nikB5 0.7067780987488481 1.520714186136106 0.037230870133260804 106.24067996492377 0.8487497109982873
nikC3 0.7067780987488481 10.606787902449344 0.03636125189371992 106.24945571078572 0.8487497109982873
nimA 0.21740161483675507 104.8194832593891 7.701774951834537 106.3609212810379 0.8487497109982873
norA1 0.7199196632816306 2.755782903348754 0.03606904152313427 106.36801206010233 0.8487497109982873
norA3 0.24407919108984172 104.12870469098985 6.549048261090597 106.28764187689876 0.8487497109982873
nox 0.9275079730531155 3.2820405972910223 0.038520889816990034 106.36221720534787 0.9525302419477651
nreA1 0.7067780987488481 0.7923687749379582 0.03575432189768631 106.31515220281517 0.8487497109982873
nreA3 0.7067780987488481 7.241652933236198 0.037120051775059774 106.36375648986336 0.8487497109982873
nreB 0.6591237692423213 0.8940920924213989 0.03584724973774954 106.27308099198245 0.8487497109982873
nreC3 0.3194049195215473 105.32921101145567 3.574540119616 106.36771153730996 0.8487497109982873
nrpS1 0.7067780987488481 12.938733352493598 0.03582915919614218 106.28751422034392 0.8487497109982873
nrpS2 0.8384463115156628 1.9487393875022563 0.038243482821585746 106.23483898169283 0.8855258497494172
nrpS3 0.7522078979811023 30.94431535606913 0.03788694986095564 106.36151137942358 0.8487497109982873
nsrR3 0.6591237692423213 16.207340766537776 0.03686358352905064 106.28851088799331 0.8487497109982873
ntrC 0.6671410582434643 2.849505820069169 0.03575909725960658 106.27323964741703 0.8487497109982873
ogt3 0.6203136332256636 1.1249996219051237 0.03634505615800116 106.23456157227298 0.8487497109982873
ohrA1 0.3691027262932606 2.8886250008791965 0.036501050103621584 106.346697000945 0.8487497109982873
oppA3 0.4627448411731363 1.7742242138085917 0.036626487161397304 106.24586384681834 0.8487497109982873
oppA7 0.3003244674109495 104.5859790011061 4.954295181162525 106.34867411498195 0.8487497109982873
oppB5 0.23589248857398223 104.69187279162321 5.150421364797211 106.36440314293826 0.8487497109982873
oppB7 0.3194049195215473 104.60115399891247 3.9984395715131127 106.34066974162937 0.8487497109982873
oppB9 0.7067780987488481 9.870464012512041 0.03605177157580837 106.32290890265729 0.8487497109982873
oppC5 0.23589248857398223 104.83719369759253 6.3262789406017195 106.36491910010778 0.8487497109982873
oppC9 0.7067780987488481 4.640207603027557 0.03673535655944911 106.28231054534318 0.8487497109982873
oppD7 0.7067780987488481 4.507516448451891 0.03592052407217687 106.3114912831696 0.8487497109982873
oppD9 0.7067780987488481 8.780905151167834 0.03840473855591282 106.31648636465684 0.8487497109982873
oppF3 0.23589248857398223 105.24814862098268 9.511301709381481 106.37235686852773 0.8487497109982873
oppF7 0.7831961583831692 100.39389657829804 0.03709546419948761 106.34196960125163 0.8487497109982873
oxyR3 0.3194049195215473 105.04328213309992 7.992948225554958 106.36788574304572 0.8487497109982873
oxyR5 0.3194049195215473 104.83936908058399 4.9904397175093305 106.37400920229189 0.8487497109982873
p20 0.4510324890945311 104.59440186987044 0.473050550192184 106.35708423400283 0.8487497109982873
padR5 0.22894409283145203 105.185713815703 5.509350919538985 106.36238408479977 0.8487497109982873
pagaT 0.6448648621611064 0.8834507316156832 0.03644795521235492 106.361414430784 0.8487497109982873
pap2c 0.5459276482401312 1.6282225687190541 0.036697652437451336 106.34393612384828 0.8487497109982873
papX1 0.7067780987488481 1.2214377319121739 0.036386125652005955 106.26677000295462 0.8487497109982873
papX3 0.7831961583831692 33.39447446912361 0.03658411925071306 106.34311806605925 0.8487497109982873
pcmT 0.3194049195215473 104.97221979681817 3.0791453564288718 106.37361975851323 0.8487497109982873
pdaA_2 0.6129010195618321 3.7140837072973842 0.036523402237549324 106.30389309936243 0.8487497109982873
peTF 0.3194049195215473 105.01214057518487 6.527569674617034 106.35313543625254 0.8487497109982873
pelE 0.6448648621611064 1.0737496749077877 0.03639996384969836 106.27922517218815 0.8487497109982873
pelL 0.7085437550269114 1.0148431160332734 0.037828205962563255 106.25237478511616 0.8487497109982873
penA 0.36045922251780504 105.13383054613635 5.008689689117208 106.34619619012852 0.8487497109982873
perR3 0.3194049195215473 105.09679566683366 4.890005174353572 106.35760970761599 0.8487497109982873
pfaD 0.7271986560337954 5.821952019127192 0.03703670785392288 106.31153376421253 0.8487497109982873
pgmB 0.89770399716672 7.806148527482783 0.037389196124272495 106.19663720704955 0.9315974285260065
pgp 0.7831961583831692 102.24339114639146 0.035988039230947996 106.33949474158044 0.8487497109982873
pgpB3 0.6175390355251292 2.5499225448444793 0.03660936093776061 106.2389538960353 0.8487497109982873
phY1 0.3194049195215473 104.9707303666695 7.845794167890201 106.36695389007562 0.8487497109982873
phnB2 0.6591237692423213 1.049496752615744 0.03615015150434941 106.37749354269943 0.8487497109982873
phnC1 0.3194049195215473 105.18956203877957 4.127266410897317 106.35568807781237 0.8487497109982873
phnP 0.46971078883359035 105.68902042125598 3.4025611493651673 106.36887594848355 0.8487497109982873
phoB1 0.20781337977720926 104.87641717226468 4.355114431719947 106.34391904613152 0.8487497109982873
phoP1 0.3194049195215473 104.72655416908552 2.0552437257169673 106.33973423936062 0.8487497109982873
phoP5 0.6448648621611064 2.3871827749247028 0.03591245558578669 106.32476835922662 0.8487497109982873
phoR3 0.3194049195215473 105.57127925141555 5.989640942601039 106.35708083102844 0.8487497109982873
phoR5 0.932965485923657 1.50104650951479 0.038510759819846974 106.34832904284896 0.9525302419477651
php 0.9959132877025019 2.388442693785678 0.036083475476680865 106.28825622570238 0.9984973508132008
phy 0.6424592260661 5.289381390071356 0.03772482444839266 106.37135912437688 0.8487497109982873
phyB 0.7067780987488481 9.212910887871793 0.036135220185664785 106.3131132143283 0.8487497109982873
pic 0.7067780987488481 35.15696096518185 0.037607226831859006 106.339462108334 0.8487497109982873
picA 0.34760700279819357 104.9760166419284 3.5002262549454546 106.36477923604559 0.8487497109982873
pilD 0.7456691608839463 1.5293065700926063 0.0369725381808355 106.30136195936541 0.8487497109982873
pknB3 0.3194049195215473 104.95423769072931 4.73949219966592 106.3714959583518 0.8487497109982873
pksB 0.6424592260661 3.821111110799137 0.03615740405735583 106.24097254770611 0.8487497109982873
pksD 0.6424592260661 6.357288933638015 0.03651747804515648 106.34477605519982 0.8487497109982873
pksE 0.7831961583831692 100.39674391517612 0.04487695882628369 106.34938553606992 0.8487497109982873
pksG 0.5980210822894496 3.328898551876679 0.03776863260117743 106.289578552117 0.8487497109982873
pksH 0.7271986560337954 4.145685487386685 0.036677770112111444 106.31898313416869 0.8487497109982873
pksI 0.5246627697685335 4.235503112393907 0.03685037175197342 106.31859237109373 0.8487497109982873
pksJ 0.7532913108355567 1.4838113652547282 0.03677994835141729 106.29906583660917 0.8487497109982873
pksL 0.9521640453063023 7.642834023677457 0.03741720211425295 106.2730028573115 0.9646025044219952
pksM1 0.7522078979811023 15.876961908917323 0.03688169542789137 106.32490990222075 0.8487497109982873
pksM3 0.7067780987488481 18.130855332607364 0.03646471847172032 106.35431454241974 0.8487497109982873
pksR 0.7067780987488481 5.259864263981324 0.035970071184061723 106.25925390374564 0.8487497109982873
pmrA 0.37775209272146476 105.39860913829925 2.617312008976893 106.36831505582296 0.8487497109982873
pmxA 0.7067780987488481 2.2949718294250605 0.03709684273784307 106.30327554787971 0.8487497109982873
pmxC 0.7067780987488481 1.5173551662353293 0.03785128106753019 106.25918947920744 0.8487497109982873
pmxD 0.1752321648782106 104.84334058143669 2.0582956248920468 106.34801557331 0.8487497109982873
pmxE 0.8136789427428932 19.414560551487135 0.03608443804472668 106.31902940349615 0.8661029875998146
pnbA 0.5582769764811771 8.798787930545902 0.038876706762323035 105.97009538198125 0.8487497109982873
png1 0.3194049195215473 105.02969011149088 7.104961613417737 106.36717056941231 0.8487497109982873
pocR3 0.7831961583831692 89.54413622025125 0.039642041625112395 106.33998981425555 0.8487497109982873
polC1 0.3194049195215473 105.50958604423437 5.0213018052236205 106.34074479402716 0.8487497109982873
porA 0.20781337977720926 104.89335280219342 5.573571389666917 106.3786817104936 0.8487497109982873
porG 0.7404072647623439 1.3015820352440262 0.037570718370128806 106.33417842056923 0.8487497109982873
potA1 0.800862568971039 2.4105620294479193 0.03640076827612432 106.36361230403912 0.8549506377100637
potA11 0.3334142866957999 2.8655321163720675 0.039085284211598 106.18882453790788 0.8487497109982873
potA5 0.6282616687069318 1.210715646872011 0.03638916108309688 106.26190293365221 0.8487497109982873
potC3 0.38847246717626255 2.427985941674957 0.03705207020612346 106.29618759160118 0.8487497109982873
potD3 0.7085437550269114 1.1860541968143226 0.03633812221624387 106.25582301134307 0.8487497109982873
poxB 0.34597258109128226 1.7493814318009226 0.03662599932296009 106.14193362795623 0.8487497109982873
ppe1 0.17735126089558723 105.04081286765502 10.611630553353166 106.32254227002483 0.8487497109982873
ppnP 0.9167085804344175 1.2073398698638398 0.03694707525041608 106.24580811091975 0.9446939630091555
prsA1 0.3194049195215473 104.93282952577113 6.749583180828447 106.34411449300279 0.8487497109982873
pspA 0.6582614115256211 9.83504922693168 0.03701925445182075 106.35465341772144 0.8487497109982873
pspA5 0.3194049195215473 105.04971870778766 4.940844413300413 106.36299989376386 0.8487497109982873
pssA1 0.3194049195215473 105.26854826760267 8.905272322546743 106.37935706402199 0.8487497109982873
pssA3 0.38074593879150703 104.85460393917998 6.918133012161759 106.35449570557682 0.8487497109982873
pstB13 0.7240704619627742 3.532629618430067 0.03644955543113146 106.37391782714664 0.8487497109982873
pstB3 0.3194049195215473 104.42889347930716 4.394418561744949 106.36002583043197 0.8487497109982873
ptsI1 0.22993490533561659 104.8838141354224 3.4955761639480816 106.36294373186212 0.8487497109982873
purR1 0.6448648621611064 1.1966741577444995 0.03604506920712945 106.27097921353513 0.8487497109982873
purR11 0.13654649031091112 104.51109505396008 5.063051213577627 106.36542380733641 0.8487497109982873
purR13 0.7831961583831692 25.522174054355766 0.035756368749472967 106.32523897465562 0.8487497109982873
purR15 0.7199196632816306 7.756176583432072 0.0362312427755382 106.36557420831096 0.8487497109982873
purR5 0.6894748513274085 4.835429424132926 0.03681751608798442 106.30191787890166 0.8487497109982873
purR6 0.7271986560337954 12.29045659914676 0.03759577604283889 106.35558725240912 0.8487497109982873
purR8 0.21740161483675507 104.29076390937186 3.967067872283242 106.36927472341924 0.8487497109982873
purT 0.4529336760500564 12.053132661363371 0.03606831415571253 106.33573561718143 0.8487497109982873
puuR1 0.7067780987488481 27.091456719680558 0.03724041792711106 106.33302309080945 0.8487497109982873
pykA1 0.6448648621611064 4.24782522058945 0.036394762113439005 106.27545135026764 0.8487497109982873
rafB 0.5798788479494883 3.19941969054985 0.03670399036357911 106.21435933489515 0.8487497109982873
rbcR1 0.22894409283145203 105.02119232057262 3.566230319512289 106.36245251691369 0.8487497109982873
rbcR3 0.3194049195215473 104.19664712560017 7.368141486943097 106.37291562489129 0.8487497109982873
rbsA3 0.6448648621611064 11.062066356690895 0.03661010119460723 106.36429080822748 0.8487497109982873
rbsB1 0.7271986560337954 6.872003533287247 0.03685523992724197 106.2661811579585 0.8487497109982873
rbsB5 0.6448648621611064 0.6857122410126656 0.03639498833473948 106.34664058126029 0.8487497109982873
rbsC3 0.6448648621611064 0.5802295981318504 0.03632288484895868 106.25682050026602 0.8487497109982873
rbsR3 0.7522078979811023 5.169581865289521 0.03669983046159349 106.30629130355749 0.8487497109982873
rcaC 0.3194049195215473 105.28324930666503 3.9605344767537076 106.35055704311168 0.8487497109982873
regR 0.620146643865239 1.867544647703527 0.036276948755226884 106.21471958072762 0.8487497109982873
relA1 0.20781337977720926 104.46734917655945 4.272745427730781 106.36053722686002 0.8487497109982873
resE1 0.23589248857398223 105.14943352787367 3.238544095217856 106.35011203826144 0.8487497109982873
resE3 0.7831961583831692 102.09989871032872 0.03600925359501196 106.33327327053566 0.8487497109982873
resE7 0.344556882225137 105.09468915975266 7.292926280181769 106.37968866558955 0.8487497109982873
rfaG1 0.20781337977720926 104.76909630237873 12.23714551814764 106.3546537858862 0.8487497109982873
rfaG3 0.7067780987488481 0.9575083268194534 0.036169405835247526 106.23262060679122 0.8487497109982873
rfbA1 0.3194049195215473 105.18567173480753 5.1186933314943115 106.37985362366311 0.8487497109982873
rfbX 0.7404072647623439 1.239537321633391 0.03635131365323638 106.37189599683651 0.8487497109982873
rhaA 0.2545005721403897 105.2650967786029 6.279972030959071 106.381451328249 0.8487497109982873
rhaR1 0.24407919108984172 105.10714660036491 3.8374780461985485 106.36056725825114 0.8487497109982873
rhaR3 0.7085437550269114 1.277603819128303 0.0363591699453234 106.26669527527594 0.8487497109982873
rhaS1 0.24407919108984172 104.50364563929588 4.218351227711992 106.38026447697293 0.8487497109982873
rhaS13 0.7271986560337954 0.9065321536998069 0.03736124281821758 106.33194791266794 0.8487497109982873
rhaS2 0.7199196632816306 2.8228633585642804 0.036544025987486226 106.36717970498466 0.8487497109982873
rhaS3 0.24407919108984172 104.92439921664979 2.1355498548844976 106.34744071682378 0.8487497109982873
rhaS4 0.7199196632816306 4.579440197618485 0.036016045612750375 106.26581303990307 0.8487497109982873
rhaS8 0.4370892461970295 105.62716375057582 6.850416427163836 106.3576027114553 0.8487497109982873
ripX3 0.7085437550269114 1.5344943528022545 0.0381933320474555 106.33078690542271 0.8487497109982873
rlmI 0.7376805360775807 104.87846371325594 3.1342171189422756 106.36486837924048 0.8487497109982873
rlrB 0.8540328980814018 79.76170780602473 0.03819649302153531 106.31779033575128 0.8970815764773393
rluC 0.33907648039017446 105.2698363605248 2.961662007964225 106.37129034346064 0.8487497109982873
rmaB 0.7199196632816306 10.59108221398576 0.03785450123550832 106.24224224549918 0.8487497109982873
rmaC 0.7112775362158402 1.4950140058861323 0.03656598718102428 106.28341296043999 0.8487497109982873
rnaZ 0.7067780987488481 9.969220135422681 0.03704786964741652 106.26525188403184 0.8487497109982873
rnbP 0.24407919108984172 105.0017793259436 5.4068206914098305 106.33288770443224 0.8487497109982873
rpfC 0.6632458927344107 2.4317712474597584 0.03646458486563714 106.35222774010269 0.8487497109982873
rpfG 0.7085437550269114 0.8656226940507662 0.03625583292039093 106.31295823640298 0.8487497109982873
rpiR1 0.7067780987488481 1.8906895468168141 0.03629071275079265 106.34639749310952 0.8487497109982873
rpoB1 0.1972031692050449 105.35807022945167 6.6042302219700435 106.38164475119677 0.8487497109982873
rpoD3 0.24407919108984172 105.37550866594418 1.696328676690229 106.32911039595098 0.8487497109982873
rpoE3 0.22798000841816748 104.59628532494833 1.8523188477418078 106.35992677909562 0.8487497109982873
rppH1 0.3194049195215473 105.07483346552507 3.7989115692780304 106.34057917941078 0.8487497109982873
rr09 0.6591237692423213 1.1579306799637 0.0364125668354333 106.26735852592607 0.8487497109982873
rsmF 0.19983629171682846 105.05086557661565 3.6140939340636953 106.34113157583499 0.8487497109982873
rtcB 0.36028772250683544 3.0351744480521634 0.036340594500420716 106.22320828950029 0.8487497109982873
rtp 0.8195245232522641 2.864779564154129 0.03856205403562547 106.31282934926688 0.8707748824574116
rumA1 0.3194049195215473 105.2089226282083 7.106492442377439 106.37835625005494 0.8487497109982873
sNF3 0.7831961583831692 30.439160284053838 0.03643740452353243 106.33195431760512 0.8487497109982873
sacB 0.4296114988782506 4.911662505528809 0.03666400450508192 106.23654526757178 0.8487497109982873
sacC 0.9281322751324227 32.98645368857544 0.132957590636326 106.32251432893757 0.9525302419477651
sacC2 0.22993490533561659 105.49407722937106 6.531982023995074 106.37790953036152 0.8487497109982873
sacC3 0.4296114988782506 5.199280983913594 0.04035136625762324 106.32057812387566 0.8487497109982873
sacC5 0.23589248857398223 104.97827244747089 2.215461832457539 106.32756512400371 0.8487497109982873
sasH 0.6448648621611064 0.61791566970549 0.0361332071392336 106.33937001168974 0.8487497109982873
sasp2 0.33639322602102334 105.69280050173128 13.055502268429047 106.37413586106743 0.8487497109982873
sasp3 0.3194049195215473 105.29209779728644 13.134645443164501 106.34460728410016 0.8487497109982873
scrA 0.492173836187716 1.5187525903533339 0.03700741861817436 106.34777621859256 0.8487497109982873
scrA3 0.7831961583831692 96.21162689018853 0.03705481758147517 106.33365278492448 0.8487497109982873
scrB 0.30954770789455655 3.0203231487002764 0.03675303586121976 106.21348721901322 0.8487497109982873
scrB2 0.23589248857398223 105.0158882796739 4.729070382328395 106.34654254251035 0.8487497109982873
scrR 0.35248961364891407 6.330460291982992 0.036449230396468864 106.35731412677445 0.8487497109982873
sdhA1 0.7475772470847906 6.260349394320956 0.036871220931867274 106.35456288610611 0.8487497109982873
secA1 0.20781337977720926 104.72817053208689 5.187523196246259 106.34407929820978 0.8487497109982873
serS3 0.3194049195215473 105.31734248074146 6.245438860299441 106.37538903468285 0.8487497109982873
sfbA 0.5255035144777773 1.1346170650545873 0.03706557369180504 106.25024968770524 0.8487497109982873
sfp3 0.6362204355510575 0.9295576768637953 0.0359538142113064 106.12081815208869 0.8487497109982873
sigW1 0.17735126089558723 104.58501810919847 3.732827165183905 106.37355363693624 0.8487497109982873
sigW11 0.3194049195215473 105.00694498420442 7.183929673334301 106.36816732892876 0.8487497109982873
sigW15 0.7271986560337954 1.1219810417842366 0.03652328272374672 106.07967220479337 0.8487497109982873
sigW9 0.8275591887182863 3.9826050563635027 0.03667554931419308 106.27465129917928 0.878280558349407
sipM 0.7067780987488481 9.653582128709942 0.036487006642087184 106.36812207730773 0.8487497109982873
skfD 0.3194049195215473 105.18272212939294 4.875404846985113 106.3794270144196 0.8487497109982873
sleB3 0.7199196632816306 10.180067673811436 0.036196502865335586 106.28424418873352 0.8487497109982873
slmA 0.9167085804344175 1.2690937725464044 0.036748020784580324 106.31111767036484 0.9446939630091555
slt 0.4062278950790209 104.96488670971974 0.834020420880688 106.3846349985906 0.8487497109982873
slyA1 0.6591237692423213 1.4703267374512352 0.03690453774273331 106.32585195149608 0.8487497109982873
slyA3 0.23589248857398223 104.61822510298195 5.52398951756808 106.32684630464102 0.8487497109982873
snf3 0.3194049195215473 105.2663413374246 3.9315474648470232 106.37285966343629 0.8487497109982873
snf4 0.3194049195215473 104.74946406981834 4.423920845612463 106.37843511586988 0.8487497109982873
sorCs3 0.3194049195215473 105.2341300781371 5.7005760627354665 106.3660197890849 0.8487497109982873
speD 0.30559077860615963 3.983316865375172 0.03646175276490564 106.25604721627207 0.8487497109982873
sphX 0.20781337977720926 104.84308496505018 7.844900130994156 106.36915359792525 0.8487497109982873
spo0E 0.7067780987488481 18.50761048653429 0.036585721379278874 106.31709818450425 0.8487497109982873
spoIIM2 0.3194049195215473 105.34441553173514 11.68331448838113 106.38324089308529 0.8487497109982873
spr1 0.3194049195215473 105.24216172475555 11.42804700975789 106.38194084051284 0.8487497109982873
spr3 0.6591237692423213 0.853018091461411 0.03703062967321353 106.36602977517234 0.8487497109982873
spr5 0.3194049195215473 105.0596001242802 6.489906945445328 106.3454684897951 0.8487497109982873
srfJ1 0.7085437550269114 1.7547162780517547 0.037524335909835414 106.32417571609324 0.8487497109982873
srfJ3 0.7199196632816306 5.103801428140855 0.03662761844228694 106.284284857651 0.8487497109982873
srrA1 0.7067780987488481 8.02287836983664 0.03675295996790465 106.27290783207363 0.8487497109982873
srrA3 0.7067780987488481 4.649510601986351 0.0371724116607599 106.23403836406769 0.8487497109982873
surfA 0.7831961583831692 22.461089171154832 0.03611877231928676 106.34582563377393 0.8487497109982873
surfB1 0.7067780987488481 1.9032914358483766 0.036145101019914694 106.35535783527129 0.8487497109982873
surfC 0.7067780987488481 4.43372831780424 0.03712136451093072 106.32258306986658 0.8487497109982873
tNN 0.3194049195215473 105.19430476480291 9.12820356902341 106.35085966950328 0.8487497109982873
tadB 0.15483609147163993 105.18442650105675 4.858943203514205 106.36295208937378 0.8487497109982873
tadC 0.21665378165805688 105.32252271794957 2.0441508502515253 106.3818912787763 0.8487497109982873
tadE 0.22993490533561659 105.15227298551295 6.078775187862989 106.30860468965408 0.8487497109982873
tagA1 0.20781337977720926 105.42661773084993 3.2123057869125367 106.36736587521003 0.8487497109982873
tctD 0.1181526143204003 104.72338547036131 2.7458966933362805 106.35781681985983 0.8487497109982873
tcyJ 0.7067780987488481 2.670237135471283 0.03621186435891663 106.32820064185773 0.8487497109982873
tcyN 0.813452844423489 91.47287779589226 0.04165585342655671 106.29941806695572 0.8660185852035516
terA 0.3194049195215473 105.44366588730877 8.997098128797496 106.36529509161139 0.8487497109982873
terB 0.3194049195215473 105.05854731257841 8.428937862773267 106.34892084771877 0.8487497109982873
terC1 0.22993490533561659 104.83059151140249 3.662199855999937 106.36036618263188 0.8487497109982873
terC3 0.7085437550269114 3.8609297119954347 0.03728063246841756 106.32060041849451 0.8487497109982873
tet1 0.3194049195215473 105.1707883793251 4.444161653715289 106.35924867511176 0.8487497109982873
tetA1 0.3304163700764249 104.87954261219839 3.618289359321815 106.39010863729828 0.8487497109982873
tetB 0.21810420382211101 104.78628507808358 6.449195852577846 106.34231812989512 0.8487497109982873
tetL 0.844852420428811 61.75791634155806 0.037680216263155084 106.38285191711898 0.8903671839056108
tetR3 0.5275947044151093 8.173281105931986 0.036151689295645904 106.32574182689547 0.8487497109982873
thiH 0.6391438664672495 1.4686872612173887 0.0363693148318294 106.34514421818429 0.8487497109982873
thuA 0.6912209037766582 105.24824042635913 0.036199106115027184 106.37680963250861 0.8487497109982873
tlpA1 0.7085437550269114 4.800112788900471 0.03603635217387237 106.32481080919322 0.8487497109982873
tlpA3 0.7831961583831692 18.756176946118586 0.037774748577869534 106.28612881784333 0.8487497109982873
tlpB1 0.14655093451168094 105.39313013099797 5.547427291144911 106.38686161963284 0.8487497109982873
tlpB3 0.7067780987488481 5.4824166176227065 0.03637754855868468 106.34333074867541 0.8487497109982873
tolC 0.38083969996554523 104.36220365770617 1.5407323548906677 106.38715373566626 0.8487497109982873
topB3 0.39071827955565314 104.87139431531257 0.037455605295194386 106.35517125540619 0.8487497109982873
traX 0.22894409283145203 105.23001428073138 4.76920132303362 106.33385844382836 0.8487497109982873
trkA3 0.6448648621611064 0.9889337667011857 0.03608676187471009 106.33821144115797 0.8487497109982873
truA1 0.3194049195215473 105.00428650554481 8.191140818058905 106.33084164018923 0.8487497109982873
trxB1 0.5685123658626918 3.790037428414351 0.03646153151421058 106.17268913572838 0.8487497109982873
trxB3 0.45532357872773427 105.40155356891586 1.8289639220959413 106.37602838189274 0.8487497109982873
trxB5 0.3194049195215473 105.45366364890675 4.136588834963026 106.37456539250323 0.8487497109982873
trxB7 0.20781337977720926 105.10895914430918 3.1457867227643073 106.29429018600644 0.8487497109982873
trxR 0.7067780987488481 29.68736832176722 0.03683100447938227 106.32938271021722 0.8487497109982873
tse 0.9829781736500431 8.13881641294078 0.0377348982735649 106.26553434860438 0.9885322370617375
ttgR 0.7067780987488481 0.5503513855816099 0.03591545334174229 106.24021676050171 0.8487497109982873
tysT 0.7532913108355567 7.0183290245783 0.0361926573885232 106.30692721557423 0.8487497109982873
ubiE1 0.3194049195215473 104.9659896075147 5.457584837345722 106.3561506112236 0.8487497109982873
ubiE9 0.24407919108984172 105.0526559783078 5.2065915746895834 106.37816807105325 0.8487497109982873
ubiE_2 0.7831961583831692 13.741863571320708 0.0360724420104364 106.30879413945144 0.8487497109982873
ubiX 0.5776615470819104 9.275967438380924 0.04114008425026844 106.32991113286292 0.8487497109982873
ucpA 0.9745350229617333 5.420516938504674 0.03708849250628156 106.25366947590874 0.9822249112788283
ugdH 0.20781337977720926 105.00811904857393 2.7921971697646146 106.3602917450759 0.8487497109982873
ugl 0.24407919108984172 105.25592574662596 7.4506294883639494 106.35727216040283 0.8487497109982873
ugpA1 0.6448648621611064 1.081916191585026 0.03682396642890765 106.24366659516181 0.8487497109982873
ugpA3 0.7199196632816306 1.2208914297648943 0.03581872121500816 106.15708222619516 0.8487497109982873
ugpA5 0.6682243588591668 4.130784134749684 0.03594673477432113 106.35936628322929 0.8487497109982873
ugpB1 0.7522078979811023 88.94819367265822 0.03704595771422653 106.34562922801582 0.8487497109982873
ugpB5 0.7271986560337954 8.905381808121966 0.0390428981144509 106.26012522429761 0.8487497109982873
ugpE1 0.6448648621611064 5.623697072006212 0.037026940237043185 106.31378039211427 0.8487497109982873
ugpE3 0.7199196632816306 8.094379296253953 0.03759136751279718 106.35891110203217 0.8487497109982873
uidA 0.8217203795783345 1.0835281757950068 0.036227138146178534 106.27610784167602 0.8727664019841498
