test	title	section	metric	numeric	model	time	score	weight	status
test_transport_reaction_gpr_presence	Fraction of Transport Reactions without GPR	gpr_calculations	0.2888283378746594	106	lane122s000600_bin.5.s	0.0003315320936962962			failed
test_transport_reaction_specific_sbo_presence	Transport Reaction SBO:0000185 Presence	annotation_sbo	0.0	0	lane122s000600_bin.5.s	0.0006026489427313209	1.0	1.0	failed
test_unconserved_metabolites	Uncoserved Metabolites	basic_info	0.0	0	lane122s000600_bin.5.s	0.5923953539459035			passed
test_absolute_extreme_coefficient_ratio	Ratio Min/Max Non-Zero Coefficients	matrix	0.0	541248.3099999999	lane122s000600_bin.4.o	0.009934787987731397			passed
test_biomass_consistency	Biomass Consistency	test_biomass	1.0	1.0327153669083813	lane122s000600_bin.4.o	0.0003696240019053221			failed
test_biomass_default_production	Biomass Production In Default Medium	test_biomass	0.0	45.37838395049223	lane122s000600_bin.4.o	0.1308417869731784			passed
test_biomass_open_production	Biomass Production In Complete Medium	test_biomass	0.0	45.37838395049223	lane122s000600_bin.4.o	0.002748238039202988			passed
test_biomass_precursors_default_production	Blocked Biomass Precursors In Default Medium	test_biomass	0.0	0	lane122s000600_bin.4.o	1.9102952890098095			passed
test_biomass_precursors_open_production	Blocked Biomass Precursors In Complete Medium	test_biomass	0.0	0	lane122s000600_bin.4.o	2.0607180260121822			passed
test_biomass_presence	Biomass Reactions Identified	test_biomass	0.0	1	lane122s000600_bin.4.o	0.00013724796008318663			passed
test_biomass_specific_sbo_presence	Biomass Reactions SBO:0000629 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0001482670195400715	1.0	1.0	passed
test_blocked_reactions	Universally Blocked Reactions	gap_finding	0.002036659877800407	3	lane122s000600_bin.4.o	2.5807154619833454			failed
test_compartments_presence	Total Compartments	basic_info	0.0	3	lane122s000600_bin.4.o	0.0004597350489348173			passed
test_degrees_of_freedom	Degrees Of Freedom	matrix	0.30685675492192804	452	lane122s000600_bin.4.o	1.357981996028684			passed
test_demand_specific_sbo_presence	Demand Reaction SBO:0000628 Presence	annotation_sbo	1.0	0	lane122s000600_bin.4.o	0.004242790048010647	0.0	1.0	skipped
test_detect_energy_generating_cycles-MNXM10	Erroneous Energy-generating Cycles - MNXM10	energy_metabolism			lane122s000600_bin.4.o	8.530099876224995e-05			skipped
test_detect_energy_generating_cycles-MNXM121	Erroneous Energy-generating Cycles - MNXM121	energy_metabolism			lane122s000600_bin.4.o	8.74251127243042e-05			skipped
test_detect_energy_generating_cycles-MNXM12233	Erroneous Energy-generating Cycles - MNXM12233	energy_metabolism			lane122s000600_bin.4.o	8.893606718629599e-05			skipped
test_detect_energy_generating_cycles-MNXM191	Erroneous Energy-generating Cycles - MNXM191	energy_metabolism			lane122s000600_bin.4.o	8.952198550105095e-05			skipped
test_detect_energy_generating_cycles-MNXM208	Erroneous Energy-generating Cycles - MNXM208	energy_metabolism			lane122s000600_bin.4.o	8.381798397749662e-05			skipped
test_detect_energy_generating_cycles-MNXM21	Erroneous Energy-generating Cycles - MNXM21	energy_metabolism			lane122s000600_bin.4.o	8.16399697214365e-05			skipped
test_detect_energy_generating_cycles-MNXM223	Erroneous Energy-generating Cycles - MNXM223	energy_metabolism			lane122s000600_bin.4.o	8.344196248799562e-05			skipped
test_detect_energy_generating_cycles-MNXM3	Erroneous Energy-generating Cycles - MNXM3	energy_metabolism			lane122s000600_bin.4.o	0.00011473800987005234			skipped
test_detect_energy_generating_cycles-MNXM38	Erroneous Energy-generating Cycles - MNXM38	energy_metabolism			lane122s000600_bin.4.o	8.835410699248314e-05			skipped
test_detect_energy_generating_cycles-MNXM423	Erroneous Energy-generating Cycles - MNXM423	energy_metabolism			lane122s000600_bin.4.o	8.38710693642497e-05			skipped
test_detect_energy_generating_cycles-MNXM51	Erroneous Energy-generating Cycles - MNXM51	energy_metabolism			lane122s000600_bin.4.o	8.666503708809614e-05			skipped
test_detect_energy_generating_cycles-MNXM558	Erroneous Energy-generating Cycles - MNXM558	energy_metabolism			lane122s000600_bin.4.o	8.465000428259373e-05			skipped
test_detect_energy_generating_cycles-MNXM6	Erroneous Energy-generating Cycles - MNXM6	energy_metabolism			lane122s000600_bin.4.o	9.28640365600586e-05			skipped
test_detect_energy_generating_cycles-MNXM63	Erroneous Energy-generating Cycles - MNXM63	energy_metabolism			lane122s000600_bin.4.o	8.90770461410284e-05			skipped
test_detect_energy_generating_cycles-MNXM7517	Erroneous Energy-generating Cycles - MNXM7517	energy_metabolism			lane122s000600_bin.4.o	8.354801684617996e-05			skipped
test_detect_energy_generating_cycles-MNXM89557	Erroneous Energy-generating Cycles - MNXM89557	energy_metabolism			lane122s000600_bin.4.o	8.623907342553139e-05			skipped
test_direct_metabolites_in_biomass	Ratio of Direct Metabolites in Biomass Reaction	test_biomass	0.17647058823529413	9	lane122s000600_bin.4.o	0.07715627504512668			passed
test_essential_precursors_not_in_biomass	Number of Missing Essential Biomass Precursors	test_biomass	0.0196078431372549	1	lane122s000600_bin.4.o	0.637022441951558			failed
test_exchange_specific_sbo_presence	Exchange Reaction SBO:0000627 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.004902418004348874	1.0	1.0	failed
test_fast_growth_default	Unrealistic Growth Rate In Default Medium	test_biomass	0.0	1	lane122s000600_bin.4.o	0.08701436698902398			passed
test_fbc_presence	FBC enabled	sbml_format	0.0	1	lane122s000600_bin.4.o	9.34739364311099e-05			passed
test_find_constrained_pure_metabolic_reactions	Purely Metabolic Reactions with Constraints	basic_rxn	0.001098901098901099	1	lane122s000600_bin.4.o	0.003241572994738817			passed
test_find_constrained_transport_reactions	Transport Reactions with Constraints	basic_rxn	0.005063291139240506	2	lane122s000600_bin.4.o	0.0008231520187109709			passed
test_find_deadends	Dead-end Metabolites	gap_finding	0.0	0	lane122s000600_bin.4.o	0.007606904022395611			failed
test_find_disconnected	Metabolite Connectivity	consistency	0.0	0	lane122s000600_bin.4.o	0.0005447909934446216	1.0	1.0	passed
test_find_duplicate_metabolites_in_compartments	Duplicate Metabolites in Identical Compartments	basic_met	0.0057306590257879654	6	lane122s000600_bin.4.o	0.1379446949576959			failed
test_find_duplicate_reactions	Duplicate Reactions	basic_rxn	0.010862186014935505	8	lane122s000600_bin.4.o	0.05482575995847583			failed
test_find_medium_metabolites	Medium Components	basic_met	1.0	161	lane122s000600_bin.4.o	0.011794810998253524			failed
test_find_metabolites_not_consumed_with_open_bounds	Metabolite Consumption In Complete Medium	gap_finding	0.10601719197707736	111	lane122s000600_bin.4.o	4.230087689007632			failed
test_find_metabolites_not_produced_with_open_bounds	Metabolite Production In Complete Medium	gap_finding	0.10601719197707736	111	lane122s000600_bin.4.o	13.13787911599502			failed
test_find_orphans	Orphan Metabolites	gap_finding	0.0	0	lane122s000600_bin.4.o	0.00933976995293051			passed
test_find_pure_metabolic_reactions	Purely Metabolic Reactions	basic_rxn	0.6177868295994569	910	lane122s000600_bin.4.o	0.013474322971887887			passed
test_find_reactions_unbounded_flux_default_condition	Unbounded Flux In Default Medium	consistency	0.34593572778827975	183	lane122s000600_bin.4.o	1.0812776669627056	0.6540642722117203	1.0	failed
test_find_reactions_with_identical_genes	Reactions With Identical Genes	basic_rxn	0.4847250509164969	714	lane122s000600_bin.4.o	0.4511456040199846			failed
test_find_reactions_with_partially_identical_annotations	Reactions With Partially Identical Annotations	basic_rxn	0.11133740665308893	80	lane122s000600_bin.4.o	0.20778029109351337			failed
test_find_reversible_oxygen_reactions	Number of Reversible Oxygen-Containing Reactions	energy_metabolism	0.17857142857142858	5	lane122s000600_bin.4.o	0.019720763084478676			passed
test_find_stoichiometrically_balanced_cycles	Stoichiometrically Balanced Cycles	gap_finding	0.09300746775288526	137	lane122s000600_bin.4.o	2.4752163289813325			failed
test_find_transport_reactions	Transport Reactions	basic_rxn	0.2681602172437203	395	lane122s000600_bin.4.o	0.00025792792439460754			passed
test_find_unique_metabolites	Unique Metabolites	basic_met	1.0	1047	lane122s000600_bin.4.o	0.14227076596580446			failed
test_gam_in_biomass	Growth-associated Maintenance in Biomass Reaction	energy_metabolism	0.0	1	lane122s000600_bin.4.o	0.08209232392255217			passed
test_gene_essentiality_from_data_qualitative-experiment0	Gene Essentiality Prediction - experiment0	experimental			lane122s000600_bin.4.o	0.00014895701315253973			skipped
test_gene_product_annotation_overview-asap	Gene Annotations Per Database - asap	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.0003586449893191457	0.0	1.0	failed
test_gene_product_annotation_overview-ccds	Gene Annotations Per Database - ccds	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.0003585740923881531	0.0	1.0	failed
test_gene_product_annotation_overview-ecogene	Gene Annotations Per Database - ecogene	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00035513099282979965	0.0	1.0	failed
test_gene_product_annotation_overview-hprd	Gene Annotations Per Database - hprd	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.0003541790647432208	0.0	1.0	failed
test_gene_product_annotation_overview-kegg.genes	Gene Annotations Per Database - kegg.genes	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00035289092920720577	0.0	1.0	failed
test_gene_product_annotation_overview-ncbigene	Gene Annotations Per Database - ncbigene	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00035948900040239096	0.0	1.0	failed
test_gene_product_annotation_overview-ncbigi	Gene Annotations Per Database - ncbigi	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.0003557570744305849	0.0	1.0	failed
test_gene_product_annotation_overview-ncbiprotein	Gene Annotations Per Database - ncbiprotein	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00035573600325733423	0.0	1.0	failed
test_gene_product_annotation_overview-refseq	Gene Annotations Per Database - refseq	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00040580600034445524	0.0	1.0	failed
test_gene_product_annotation_overview-uniprot	Gene Annotations Per Database - uniprot	annotation_gene	1.0	563	lane122s000600_bin.4.o	0.00037631706800311804	0.0	1.0	failed
test_gene_product_annotation_presence	Presence of Gene Annotation	annotation_gene	0.0	0	lane122s000600_bin.4.o	0.0002447959268465638	1.0	1.0	passed
test_gene_product_annotation_wrong_ids-asap	Gene Annotation Conformity Per Database - asap	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00026185496244579554	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ccds	Gene Annotation Conformity Per Database - ccds	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.000265924958512187	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ecogene	Gene Annotation Conformity Per Database - ecogene	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00026754196733236313	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-hprd	Gene Annotation Conformity Per Database - hprd	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00026155600789934397	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-kegg.genes	Gene Annotation Conformity Per Database - kegg.genes	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00027205306105315685	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbigene	Gene Annotation Conformity Per Database - ncbigene	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.0002654300769791007	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbigi	Gene Annotation Conformity Per Database - ncbigi	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00026529794558882713	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-ncbiprotein	Gene Annotation Conformity Per Database - ncbiprotein	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00026893895119428635	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-refseq	Gene Annotation Conformity Per Database - refseq	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.00027586997020989656	0.0	1.0	failed
test_gene_product_annotation_wrong_ids-uniprot	Gene Annotation Conformity Per Database - uniprot	annotation_gene	1.0	0	lane122s000600_bin.4.o	0.0002723860088735819	0.0	1.0	failed
test_gene_protein_reaction_rule_presence	Reactions without GPR	gpr_calculations	0.2023082145281738	298	lane122s000600_bin.4.o	0.0015932000242173672			failed
test_gene_sbo_presence	Gene General SBO Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0006690979935228825	1.0	1.0	failed
test_gene_specific_sbo_presence	Gene SBO:0000243 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0006075720302760601	1.0	1.0	failed
test_genes_presence	Total Genes	basic_info	1.0	563	lane122s000600_bin.4.o	0.00015451398212462664			passed
test_growth_from_data_qualitative-experiment0	Growth Prediction - experiment0	experimental			lane122s000600_bin.4.o	8.036696817725897e-05			skipped
test_inconsistent_min_stoichiometry	Minimal Inconsistent Net Stoichiometries	basic_info	0.0	0	lane122s000600_bin.4.o	0.6628449660493061			passed
test_matrix_rank	Rank	matrix	0.693143245078072	1021	lane122s000600_bin.4.o	1.3533763429149985			passed
test_metabolic_coverage	Metabolic Coverage	basic_info	2.616341030195382	2	lane122s000600_bin.4.o	0.00012498896103352308			passed
test_metabolic_reaction_specific_sbo_presence	Metabolic Reaction SBO:0000176 Presence	annotation_sbo	0.001098901098901099	1	lane122s000600_bin.4.o	0.0007472869474440813	0.9989010989010989	1.0	failed
test_metabolite_annotation_overview-bigg.metabolite	Metabolite Annotations Per Database - bigg.metabolite	annotation_met	1.0	1047	lane122s000600_bin.4.o	0.0005196110578253865	0.0	1.0	failed
test_metabolite_annotation_overview-biocyc	Metabolite Annotations Per Database - biocyc	annotation_met	0.15950334288443171	167	lane122s000600_bin.4.o	0.0004770359955728054	0.8404966571155683	1.0	failed
test_metabolite_annotation_overview-chebi	Metabolite Annotations Per Database - chebi	annotation_met	0.1833810888252149	192	lane122s000600_bin.4.o	0.0004963979590684175	0.8166189111747851	1.0	failed
test_metabolite_annotation_overview-hmdb	Metabolite Annotations Per Database - hmdb	annotation_met	0.35052531041069723	367	lane122s000600_bin.4.o	0.0004862359492108226	0.6494746895893028	1.0	failed
test_metabolite_annotation_overview-inchi	Metabolite Annotations Per Database - inchi	annotation_met	1.0	1047	lane122s000600_bin.4.o	0.0006294429767876863	0.0	1.0	failed
test_metabolite_annotation_overview-inchikey	Metabolite Annotations Per Database - inchikey	annotation_met	0.14995224450811842	157	lane122s000600_bin.4.o	0.000548299984075129	0.8500477554918816	1.0	failed
test_metabolite_annotation_overview-kegg.compound	Metabolite Annotations Per Database - kegg.compound	annotation_met	0.23209169054441262	243	lane122s000600_bin.4.o	0.0005750679410994053	0.7679083094555874	1.0	failed
test_metabolite_annotation_overview-metanetx.chemical	Metabolite Annotations Per Database - metanetx.chemical	annotation_met	0.004775549188156638	5	lane122s000600_bin.4.o	0.0004006749950349331	0.9952244508118434	1.0	failed
test_metabolite_annotation_overview-pubchem.compound	Metabolite Annotations Per Database - pubchem.compound	annotation_met	1.0	1047	lane122s000600_bin.4.o	0.0007527070119976997	0.0	1.0	failed
test_metabolite_annotation_overview-reactome	Metabolite Annotations Per Database - reactome	annotation_met	0.5558739255014327	582	lane122s000600_bin.4.o	0.0004817709559574723	0.44412607449856734	1.0	failed
test_metabolite_annotation_overview-seed.compound	Metabolite Annotations Per Database - seed.compound	annotation_met	0.1251193887297039	131	lane122s000600_bin.4.o	0.00052420306019485	0.874880611270296	1.0	failed
test_metabolite_annotation_presence	Presence of Metabolite Annotation	annotation_met	0.0	0	lane122s000600_bin.4.o	0.0006344988942146301	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-bigg.metabolite	Metabolite Annotation Conformity Per Database - bigg.metabolite	annotation_met	1.0	0	lane122s000600_bin.4.o	0.00041347905062139034	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-biocyc	Metabolite Annotation Conformity Per Database - biocyc	annotation_met	0.0	0	lane122s000600_bin.4.o	0.001040518982335925	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-chebi	Metabolite Annotation Conformity Per Database - chebi	annotation_met	0.0	0	lane122s000600_bin.4.o	0.002154339919798076	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-hmdb	Metabolite Annotation Conformity Per Database - hmdb	annotation_met	0.0	0	lane122s000600_bin.4.o	0.001015926944091916	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-inchi	Metabolite Annotation Conformity Per Database - inchi	annotation_met	1.0	0	lane122s000600_bin.4.o	0.0004320059670135379	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-inchikey	Metabolite Annotation Conformity Per Database - inchikey	annotation_met	0.0	0	lane122s000600_bin.4.o	0.0010423590429127216	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-kegg.compound	Metabolite Annotation Conformity Per Database - kegg.compound	annotation_met	0.0	0	lane122s000600_bin.4.o	0.0010856110602617264	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-metanetx.chemical	Metabolite Annotation Conformity Per Database - metanetx.chemical	annotation_met	0.0	0	lane122s000600_bin.4.o	0.0009611409623175859	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-pubchem.compound	Metabolite Annotation Conformity Per Database - pubchem.compound	annotation_met	1.0	0	lane122s000600_bin.4.o	0.0005670509999617934	0.0	1.0	failed
test_metabolite_annotation_wrong_ids-reactome	Metabolite Annotation Conformity Per Database - reactome	annotation_met	0.0	0	lane122s000600_bin.4.o	0.0010670149931684136	1.0	1.0	passed
test_metabolite_annotation_wrong_ids-seed.compound	Metabolite Annotation Conformity Per Database - seed.compound	annotation_met	0.0	0	lane122s000600_bin.4.o	0.001112487050704658	1.0	1.0	passed
test_metabolite_id_namespace_consistency	Uniform Metabolite Identifier Namespace	annotation_met	0.0	0	lane122s000600_bin.4.o	0.012893107952550054	1.0	1.0	passed
test_metabolite_sbo_presence	Metabolite General SBO Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0016944889212027192	1.0	1.0	failed
test_metabolite_specific_sbo_presence	Metabolite SBO:0000247 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0012059109285473824	1.0	1.0	failed
test_metabolites_charge_presence	Metabolites without Charge	basic_met	0.0	0	lane122s000600_bin.4.o	0.00018124294001609087			passed
test_metabolites_formula_presence	Metabolites without Formula	basic_met	0.0	0	lane122s000600_bin.4.o	0.00022156501654535532			passed
test_metabolites_presence	Total Metabolites	basic_info	1.0	1047	lane122s000600_bin.4.o	0.00023802299983799458			passed
test_model_id_presence	Model Identifier	basic_info	0.0	-1.0	lane122s000600_bin.4.o	8.457095827907324e-05			passed
test_ngam_presence	Non-Growth Associated Maintenance Reaction	energy_metabolism	0.0	1	lane122s000600_bin.4.o	0.12351047596894205			passed
test_number_independent_conservation_relations	Independent Conservation Relations	matrix	0.024832855778414518	26	lane122s000600_bin.4.o	4.146496880915947			passed
test_protein_complex_presence	Enzyme Complexes	gpr_calculations	0.054989816700611	81	lane122s000600_bin.4.o	0.014980777981691062			passed
test_reaction_annotation_overview-bigg.reaction	Reaction Annotations Per Database - bigg.reaction	annotation_rxn	1.0	1473	lane122s000600_bin.4.o	0.0007473690202459693	0.0	1.0	failed
test_reaction_annotation_overview-biocyc	Reaction Annotations Per Database - biocyc	annotation_rxn	0.5953835709436525	877	lane122s000600_bin.4.o	0.000666563049890101	0.40461642905634754	1.0	failed
test_reaction_annotation_overview-brenda	Reaction Annotations Per Database - brenda	annotation_rxn	1.0	1473	lane122s000600_bin.4.o	0.000669325003400445	0.0	1.0	failed
test_reaction_annotation_overview-ec-code	Reaction Annotations Per Database - ec-code	annotation_rxn	0.5274949083503055	777	lane122s000600_bin.4.o	0.0006519120652228594	0.47250509164969445	1.0	failed
test_reaction_annotation_overview-kegg.reaction	Reaction Annotations Per Database - kegg.reaction	annotation_rxn	0.6578411405295316	969	lane122s000600_bin.4.o	0.0009062719764187932	0.3421588594704684	1.0	failed
test_reaction_annotation_overview-metanetx.reaction	Reaction Annotations Per Database - metanetx.reaction	annotation_rxn	0.15207060420909707	224	lane122s000600_bin.4.o	0.0006532480474561453	0.8479293957909029	1.0	failed
test_reaction_annotation_overview-reactome	Reaction Annotations Per Database - reactome	annotation_rxn	0.856754921928038	1262	lane122s000600_bin.4.o	0.0006854530656710267	0.14324507807196196	1.0	failed
test_reaction_annotation_overview-rhea	Reaction Annotations Per Database - rhea	annotation_rxn	0.5621181262729125	828	lane122s000600_bin.4.o	0.001142297056503594	0.43788187372708753	1.0	failed
test_reaction_annotation_overview-seed.reaction	Reaction Annotations Per Database - seed.reaction	annotation_rxn	0.3971486761710794	585	lane122s000600_bin.4.o	0.0007103009847924113	0.6028513238289206	1.0	failed
test_reaction_annotation_presence	Presence of Reaction Annotation	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.0006249570287764072	1.0	1.0	passed
test_reaction_annotation_wrong_ids-bigg.reaction	Reaction Annotation Conformity Per Database - bigg.reaction	annotation_rxn	1.0	0	lane122s000600_bin.4.o	0.0006031939992681146	0.0	1.0	failed
test_reaction_annotation_wrong_ids-biocyc	Reaction Annotation Conformity Per Database - biocyc	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.0013041429920122027	1.0	1.0	passed
test_reaction_annotation_wrong_ids-brenda	Reaction Annotation Conformity Per Database - brenda	annotation_rxn	1.0	0	lane122s000600_bin.4.o	0.0005734690930694342	0.0	1.0	failed
test_reaction_annotation_wrong_ids-ec-code	Reaction Annotation Conformity Per Database - ec-code	annotation_rxn	0.020366598778004074	30	lane122s000600_bin.4.o	0.0017310730181634426	0.9796334012219959	1.0	failed
test_reaction_annotation_wrong_ids-kegg.reaction	Reaction Annotation Conformity Per Database - kegg.reaction	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.001179924001917243	1.0	1.0	passed
test_reaction_annotation_wrong_ids-metanetx.reaction	Reaction Annotation Conformity Per Database - metanetx.reaction	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.0015908570494502783	1.0	1.0	passed
test_reaction_annotation_wrong_ids-reactome	Reaction Annotation Conformity Per Database - reactome	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.00230955402366817	1.0	1.0	passed
test_reaction_annotation_wrong_ids-rhea	Reaction Annotation Conformity Per Database - rhea	annotation_rxn	0.027155465037338764	40	lane122s000600_bin.4.o	0.002147272927686572	0.9728445349626612	1.0	failed
test_reaction_annotation_wrong_ids-seed.reaction	Reaction Annotation Conformity Per Database - seed.reaction	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.0014954599319025874	1.0	1.0	passed
test_reaction_charge_balance	Charge Balance	consistency	0.17777777777777778	232	lane122s000600_bin.4.o	0.002713724970817566	0.8222222222222222	1.0	failed
test_reaction_id_namespace_consistency	Uniform Reaction Identifier Namespace	annotation_rxn	0.0	0	lane122s000600_bin.4.o	0.00846571906004101	1.0	1.0	passed
test_reaction_mass_balance	Mass Balance	consistency	0.0007662835249042146	1	lane122s000600_bin.4.o	0.03827050095424056	0.9992337164750957	1.0	failed
test_reaction_sbo_presence	Reaction General SBO Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0020254059927538037	1.0	1.0	failed
test_reactions_presence	Total Reactions	basic_info	1.0	1473	lane122s000600_bin.4.o	0.0003364740405231714			passed
test_sbml_level	SBML Level and Version	sbml_format	0.0	-1.0	lane122s000600_bin.4.o	0.00011706899385899305			passed
test_sink_specific_sbo_presence	Sink Reactions SBO:0000632 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.004302170011214912	1.0	1.0	failed
test_stoichiometric_consistency	Stoichiometric Consistency	consistency	0.0	True	lane122s000600_bin.4.o	0.7207175429211929	1.0	3.0	passed
test_transport_reaction_gpr_presence	Fraction of Transport Reactions without GPR	gpr_calculations	0.33164556962025316	131	lane122s000600_bin.4.o	0.0003351370105519891			failed
test_transport_reaction_specific_sbo_presence	Transport Reaction SBO:0000185 Presence	annotation_sbo	0.0	0	lane122s000600_bin.4.o	0.0005973799852654338	1.0	1.0	failed
test_unconserved_metabolites	Uncoserved Metabolites	basic_info	0.0	0	lane122s000600_bin.4.o	0.6564080839743838			passed
test_absolute_extreme_coefficient_ratio	Ratio Min/Max Non-Zero Coefficients	matrix	0.0	541248.3099999999	lane122s000542_bin.1.s	0.023196280002593994			passed
test_biomass_consistency	Biomass Consistency	test_biomass	1.0	1.0327153669083813	lane122s000542_bin.1.s	0.0003600999480113387			failed
test_biomass_default_production	Biomass Production In Default Medium	test_biomass	0.0	42.2165795979733	lane122s000542_bin.1.s	0.13279652991332114			passed
test_biomass_open_production	Biomass Production In Complete Medium	test_biomass	0.0	42.2165795979733	lane122s000542_bin.1.s	0.0031829639337956905			passed
test_biomass_precursors_default_production	Blocked Biomass Precursors In Default Medium	test_biomass	0.0	0	lane122s000542_bin.1.s	1.8514211990404874			passed
test_biomass_precursors_open_production	Blocked Biomass Precursors In Complete Medium	test_biomass	0.0	0	lane122s000542_bin.1.s	1.8942996900295839			passed
test_biomass_presence	Biomass Reactions Identified	test_biomass	0.0	1	lane122s000542_bin.1.s	0.00013247306924313307			passed
test_biomass_specific_sbo_presence	Biomass Reactions SBO:0000629 Presence	annotation_sbo	0.0	0	lane122s000542_bin.1.s	0.00015308393631130457	1.0	1.0	passed
test_blocked_reactions	Universally Blocked Reactions	gap_finding	0.018854748603351956	27	lane122s000542_bin.1.s	3.467782562947832			failed
test_compartments_presence	Total Compartments	basic_info	0.0	3	lane122s000542_bin.1.s	0.0006660539656877518			passed
test_degrees_of_freedom	Degrees Of Freedom	matrix	0.30656424581005587	439	lane122s000542_bin.1.s	1.477738808025606			passed
test_demand_specific_sbo_presence	Demand Reaction SBO:0000628 Presence	annotation_sbo	1.0	0	lane122s000542_bin.1.s	0.005846059997566044	0.0	1.0	skipped
test_detect_energy_generating_cycles-MNXM10	Erroneous Energy-generating Cycles - MNXM10	energy_metabolism			lane122s000542_bin.1.s	8.606491610407829e-05			skipped
test_detect_energy_generating_cycles-MNXM121	Erroneous Energy-generating Cycles - MNXM121	energy_metabolism			lane122s000542_bin.1.s	8.606491610407829e-05			skipped
test_detect_energy_generating_cycles-MNXM12233	Erroneous Energy-generating Cycles - MNXM12233	energy_metabolism			lane122s000542_bin.1.s	8.680601604282856e-05			skipped
test_detect_energy_generating_cycles-MNXM191	Erroneous Energy-generating Cycles - MNXM191	energy_metabolism			lane122s000542_bin.1.s	9.380793198943138e-05			skipped
test_detect_energy_generating_cycles-MNXM208	Erroneous Energy-generating Cycles - MNXM208	energy_metabolism			lane122s000542_bin.1.s	9.403203148394823e-05			skipped
test_detect_energy_generating_cycles-MNXM21	Erroneous Energy-generating Cycles - MNXM21	energy_metabolism			lane122s000542_bin.1.s	8.38360283523798e-05			skipped
test_detect_energy_generating_cycles-MNXM223	Erroneous Energy-generating Cycles - MNXM223	energy_metabolism			lane122s000542_bin.1.s	8.653092663735151e-05			skipped
test_detect_energy_generating_cycles-MNXM3	Erroneous Energy-generating Cycles - MNXM3	energy_metabolism			lane122s000542_bin.1.s	0.00011475605424493551			skipped
test_detect_energy_generating_cycles-MNXM38	Erroneous Energy-generating Cycles - MNXM38	energy_metabolism			lane122s000542_bin.1.s	8.874398190528154e-05			skipped
test_detect_energy_generating_cycles-MNXM423	Erroneous Energy-generating Cycles - MNXM423	energy_metabolism			lane122s000542_bin.1.s	8.950300980359316e-05			skipped
test_detect_energy_generating_cycles-MNXM51	Erroneous Energy-generating Cycles - MNXM51	energy_metabolism			lane122s000542_bin.1.s	9.123794734477997e-05			skipped
test_detect_energy_generating_cycles-MNXM558	Erroneous Energy-generating Cycles - MNXM558	energy_metabolism			lane122s000542_bin.1.s	9.710295125842094e-05			skipped
test_detect_energy_generating_cycles-MNXM6	Erroneous Energy-generating Cycles - MNXM6	energy_metabolism			lane122s000542_bin.1.s	8.865701965987682e-05			skipped
