model	metabolite
lane122s000540_bin.2.p	lcts
lane122s000540_bin.2.p	leu__L
lane122s000540_bin.2.p	lipoate
lane122s000540_bin.2.p	lys__L
lane122s000540_bin.2.p	madg
lane122s000540_bin.2.p	mal__D
lane122s000540_bin.2.p	mal__L
lane122s000540_bin.2.p	malt
lane122s000540_bin.2.p	malthp
lane122s000540_bin.2.p	malttr
lane122s000540_bin.2.p	maltttr
lane122s000540_bin.2.p	man
lane122s000540_bin.2.p	mbdg
lane122s000540_bin.2.p	melib
lane122s000540_bin.2.p	meoh
lane122s000540_bin.2.p	met_L_ala__L
lane122s000540_bin.2.p	met__D
lane122s000540_bin.2.p	met__L
lane122s000540_bin.2.p	metox__R
lane122s000540_bin.2.p	metox
lane122s000540_bin.2.p	mg2
lane122s000540_bin.2.p	mmet
lane122s000540_bin.2.p	mn2
lane122s000540_bin.2.p	mnl
lane122s000540_bin.2.p	nh4
lane122s000540_bin.2.p	no2
lane122s000540_bin.2.p	no3
lane122s000540_bin.2.p	o2
lane122s000540_bin.2.p	orn__L
lane122s000540_bin.2.p	phe__L
lane122s000540_bin.2.p	pi
lane122s000540_bin.2.p	pnto__R
lane122s000540_bin.2.p	ppa
lane122s000540_bin.2.p	ppap
lane122s000540_bin.2.p	ppoh
lane122s000540_bin.2.p	pro__L
lane122s000540_bin.2.p	ptrc
lane122s000540_bin.2.p	pyovd_kt
lane122s000540_bin.2.p	pyr
lane122s000540_bin.2.p	raffin
lane122s000540_bin.2.p	rib__D
lane122s000540_bin.2.p	ribflv
lane122s000540_bin.2.p	rmn
lane122s000540_bin.2.p	s
lane122s000540_bin.2.p	salchs4fe
lane122s000540_bin.2.p	salcn
lane122s000540_bin.2.p	sbt__D
lane122s000540_bin.2.p	so3
lane122s000540_bin.2.p	so4
lane122s000540_bin.2.p	starch
lane122s000540_bin.2.p	succ
lane122s000540_bin.2.p	sucr
lane122s000540_bin.2.p	sula
lane122s000540_bin.2.p	sulfac
lane122s000540_bin.2.p	tartr__L
lane122s000540_bin.2.p	taur
lane122s000540_bin.2.p	tcynt
lane122s000540_bin.2.p	thm
lane122s000540_bin.2.p	thr__L
lane122s000540_bin.2.p	tmam
lane122s000540_bin.2.p	tol
lane122s000540_bin.2.p	tre
lane122s000540_bin.2.p	trp__L
lane122s000540_bin.2.p	tsul
lane122s000540_bin.2.p	tyr__L
lane122s000540_bin.2.p	udcpp
lane122s000540_bin.2.p	uri
lane122s000540_bin.2.p	xyl__D
lane122s000540_bin.2.p	zn2
lane122s000541_shovill	14glucan
lane122s000541_shovill	23camp
lane122s000541_shovill	23ccmp
lane122s000541_shovill	23cgmp
lane122s000541_shovill	23cump
lane122s000541_shovill	25dkglcn
lane122s000541_shovill	2dhglcn
lane122s000541_shovill	LalaDgluMdap
lane122s000541_shovill	acald
lane122s000541_shovill	acgam
lane122s000541_shovill	arbt
lane122s000541_shovill	arg__L
lane122s000541_shovill	asn__L
lane122s000541_shovill	ca2
lane122s000541_shovill	cell6
lane122s000541_shovill	cellb
lane122s000541_shovill	chol
lane122s000541_shovill	chols
lane122s000541_shovill	cit
lane122s000541_shovill	cl
lane122s000541_shovill	co2
lane122s000541_shovill	cobalt2
lane122s000541_shovill	crn
lane122s000541_shovill	cu2
lane122s000541_shovill	cu
lane122s000541_shovill	cyan
lane122s000541_shovill	cys__L
lane122s000541_shovill	cytd
lane122s000541_shovill	dad_2
lane122s000541_shovill	dca
lane122s000541_shovill	dcyt
lane122s000541_shovill	dextrin
lane122s000541_shovill	dhptd
lane122s000541_shovill	drib
lane122s000541_shovill	duri
lane122s000541_shovill	enter
lane122s000541_shovill	etha
lane122s000541_shovill	eths
lane122s000541_shovill	ethso3
lane122s000541_shovill	etoh
lane122s000541_shovill	fe2
lane122s000541_shovill	fe3
lane122s000541_shovill	fol
lane122s000541_shovill	for
lane122s000541_shovill	fru
lane122s000541_shovill	fuc
lane122s000541_shovill	fum
lane122s000541_shovill	g3pc
lane122s000541_shovill	g3pg
lane122s000541_shovill	g3ps
lane122s000541_shovill	gal
lane122s000541_shovill	galur
lane122s000541_shovill	gam
lane122s000541_shovill	glc__D
lane122s000541_shovill	glcn__D
lane122s000541_shovill	glcur
lane122s000541_shovill	gln__L
lane122s000541_shovill	glu__L
lane122s000541_shovill	gly_asn__L
lane122s000541_shovill	gly
lane122s000541_shovill	gly_glu__L
lane122s000541_shovill	glyb
lane122s000541_shovill	glyc3p
lane122s000541_shovill	glyc
lane122s000541_shovill	glyclt
lane122s000541_shovill	gthrd
lane122s000541_shovill	gua
lane122s000541_shovill	h2
lane122s000541_shovill	h2o2
lane122s000541_shovill	h2o
lane122s000541_shovill	h2s
lane122s000541_shovill	h
lane122s000541_shovill	ham
lane122s000541_shovill	hco3
lane122s000541_shovill	his__L
lane122s000541_shovill	hqn
lane122s000541_shovill	ile__L
lane122s000541_shovill	inost
lane122s000541_shovill	k
lane122s000541_shovill	lcts
lane122s000541_shovill	leu__L
lane122s000541_shovill	lys__L
lane122s000541_shovill	mal__L
lane122s000541_shovill	malt
lane122s000541_shovill	man1p
lane122s000541_shovill	man
lane122s000541_shovill	melib
lane122s000541_shovill	mg2
lane122s000541_shovill	mn2
lane122s000541_shovill	mnl
lane122s000541_shovill	nmn
lane122s000541_shovill	no2
lane122s000541_shovill	no3
lane122s000541_shovill	no
lane122s000541_shovill	o2
lane122s000541_shovill	pnto__R
lane122s000541_shovill	rib__D
lane122s000541_shovill	ribflv
lane122s000541_shovill	s
lane122s000541_shovill	salcn
lane122s000541_shovill	ser__D
lane122s000541_shovill	ser__L
lane122s000541_shovill	so4
lane122s000541_shovill	sucr
lane122s000541_shovill	thm
lane122s000541_shovill	thr__L
lane122s000541_shovill	thymd
lane122s000541_shovill	tre
lane122s000541_shovill	tsul
lane122s000541_shovill	udcpdp
lane122s000541_shovill	xyl__D
lane122s000541_shovill	zn2
lane122s000542_bin.1.s	25dkglcn
lane122s000542_bin.1.s	2obut
lane122s000542_bin.1.s	5dglcn
lane122s000542_bin.1.s	5mcsn
lane122s000542_bin.1.s	LalaDgluMdap
lane122s000542_bin.1.s	acgam
lane122s000542_bin.1.s	adn
lane122s000542_bin.1.s	agm
lane122s000542_bin.1.s	akg
lane122s000542_bin.1.s	alatrp
lane122s000542_bin.1.s	arbt
lane122s000542_bin.1.s	arg__L
lane122s000542_bin.1.s	asn__L
lane122s000542_bin.1.s	ca2
lane122s000542_bin.1.s	cellb
lane122s000542_bin.1.s	cgly
lane122s000542_bin.1.s	chor
lane122s000542_bin.1.s	cl
lane122s000542_bin.1.s	coa
lane122s000542_bin.1.s	cobalt2
lane122s000542_bin.1.s	csn
lane122s000542_bin.1.s	cu2
lane122s000542_bin.1.s	dha
lane122s000542_bin.1.s	drib
lane122s000542_bin.1.s	f6p
lane122s000542_bin.1.s	fe2
lane122s000542_bin.1.s	fol
lane122s000542_bin.1.s	for
lane122s000542_bin.1.s	fru
lane122s000542_bin.1.s	fuc
lane122s000542_bin.1.s	fum
lane122s000542_bin.1.s	gam
lane122s000542_bin.1.s	glc__D
lane122s000542_bin.1.s	glcur
lane122s000542_bin.1.s	gua
lane122s000542_bin.1.s	his__L
lane122s000542_bin.1.s	idon__L
lane122s000542_bin.1.s	k
lane122s000542_bin.1.s	madg
lane122s000542_bin.1.s	man
lane122s000542_bin.1.s	mbdg
lane122s000542_bin.1.s	mg2
lane122s000542_bin.1.s	mn2
lane122s000542_bin.1.s	mnl
lane122s000542_bin.1.s	mso3
lane122s000542_bin.1.s	no2
lane122s000542_bin.1.s	o2
lane122s000542_bin.1.s	pydxn
lane122s000542_bin.1.s	raffin
lane122s000542_bin.1.s	ribflv
lane122s000542_bin.1.s	salcn
lane122s000542_bin.1.s	so4
lane122s000542_bin.1.s	sucr
lane122s000542_bin.1.s	tet
lane122s000542_bin.1.s	tgt
lane122s000542_bin.1.s	thm
lane122s000542_bin.1.s	tre
lane122s000542_bin.1.s	udcpp
lane122s000542_bin.1.s	zn2
lane122s000543_bin.1.p	3amp
lane122s000543_bin.1.p	3cmp
lane122s000543_bin.1.p	3gmp
lane122s000543_bin.1.p	3ump
lane122s000543_bin.1.p	4abut
lane122s000543_bin.1.p	4hphac
lane122s000543_bin.1.p	5dglcn
lane122s000543_bin.1.p	LalaDgluMdap
lane122s000543_bin.1.p	R_3httdca
lane122s000543_bin.1.p	abt__L
lane122s000543_bin.1.p	ac
lane122s000543_bin.1.p	acald
lane122s000543_bin.1.p	acgam
lane122s000543_bin.1.p	actn__R
lane122s000543_bin.1.p	adn
lane122s000543_bin.1.p	ala_L_asp__L
lane122s000543_bin.1.p	ala__D
lane122s000543_bin.1.p	anhgm
lane122s000543_bin.1.p	arab__L
lane122s000543_bin.1.p	arg__L
lane122s000543_bin.1.p	but
lane122s000543_bin.1.p	buts
lane122s000543_bin.1.p	butso3
lane122s000543_bin.1.p	bz
lane122s000543_bin.1.p	ca2
lane122s000543_bin.1.p	cellb
lane122s000543_bin.1.p	cgly
lane122s000543_bin.1.p	chol
lane122s000543_bin.1.p	chor
lane122s000543_bin.1.p	cit
lane122s000543_bin.1.p	cl
lane122s000543_bin.1.p	co2
lane122s000543_bin.1.p	cobalt2
lane122s000543_bin.1.p	csn
lane122s000543_bin.1.p	cu2
lane122s000543_bin.1.p	cu
lane122s000543_bin.1.p	cys__L
lane122s000543_bin.1.p	cytd
lane122s000543_bin.1.p	dca
lane122s000543_bin.1.p	drib
lane122s000543_bin.1.p	dxyl
lane122s000543_bin.1.p	enter
lane122s000543_bin.1.p	etha
lane122s000543_bin.1.p	eths
lane122s000543_bin.1.p	ethso3
lane122s000543_bin.1.p	fe2
lane122s000543_bin.1.p	fe3
lane122s000543_bin.1.p	fe3pyovd_kt
lane122s000543_bin.1.p	feenter
lane122s000543_bin.1.p	forglu
lane122s000543_bin.1.p	fru
lane122s000543_bin.1.p	fum
lane122s000543_bin.1.p	g3pc
lane122s000543_bin.1.p	g3pe
lane122s000543_bin.1.p	g3pg
lane122s000543_bin.1.p	g3pi
lane122s000543_bin.1.p	g3ps
lane122s000543_bin.1.p	gal
lane122s000543_bin.1.p	galctn__L
lane122s000543_bin.1.p	galman4
lane122s000543_bin.1.p	galur
lane122s000543_bin.1.p	gam
lane122s000543_bin.1.p	glc__D
lane122s000543_bin.1.p	glcur
lane122s000543_bin.1.p	gln__L
lane122s000543_bin.1.p	glu__L
lane122s000543_bin.1.p	glucan4
lane122s000543_bin.1.p	glucan6
lane122s000543_bin.1.p	gly_asn__L
lane122s000543_bin.1.p	gly_asp__L
lane122s000543_bin.1.p	gly_glu__L
lane122s000543_bin.1.p	glyald
lane122s000543_bin.1.p	glyb
lane122s000543_bin.1.p	glyc3p
lane122s000543_bin.1.p	glyc
lane122s000543_bin.1.p	gsn
lane122s000543_bin.1.p	gthrd
lane122s000543_bin.1.p	h2
lane122s000543_bin.1.p	h2o
lane122s000543_bin.1.p	h2s
lane122s000543_bin.1.p	h
lane122s000543_bin.1.p	hdca
lane122s000543_bin.1.p	hdcea
lane122s000543_bin.1.p	hexs
lane122s000543_bin.1.p	his__L
lane122s000543_bin.1.p	hom__L
lane122s000543_bin.1.p	hxa
lane122s000543_bin.1.p	hxan
lane122s000543_bin.1.p	inost
lane122s000543_bin.1.p	ins
lane122s000543_bin.1.p	isetac
lane122s000543_bin.1.p	istnt
lane122s000543_bin.1.p	k
lane122s000543_bin.1.p	lcts
lane122s000543_bin.1.p	lmn2
lane122s000543_bin.1.p	lys__L
lane122s000543_bin.1.p	mal__D
lane122s000543_bin.1.p	malt
lane122s000543_bin.1.p	malttr
lane122s000543_bin.1.p	maltttr
lane122s000543_bin.1.p	man
lane122s000543_bin.1.p	melib
lane122s000543_bin.1.p	met_L_ala__L
lane122s000543_bin.1.p	met__L
lane122s000543_bin.1.p	metox__R
lane122s000543_bin.1.p	mg2
lane122s000543_bin.1.p	mn2
lane122s000543_bin.1.p	mnl
lane122s000543_bin.1.p	mso3
lane122s000543_bin.1.p	nh4
lane122s000543_bin.1.p	nmn
lane122s000543_bin.1.p	no3
lane122s000543_bin.1.p	no
lane122s000543_bin.1.p	o2
lane122s000543_bin.1.p	ocdcea
lane122s000543_bin.1.p	octa
lane122s000543_bin.1.p	orn
lane122s000543_bin.1.p	pac
lane122s000543_bin.1.p	pacald
lane122s000543_bin.1.p	phe__L
lane122s000543_bin.1.p	pi
lane122s000543_bin.1.p	pnto__R
lane122s000543_bin.1.p	ppa
lane122s000543_bin.1.p	ppap
lane122s000543_bin.1.p	pro__L
lane122s000543_bin.1.p	progly
lane122s000543_bin.1.p	pser__L
lane122s000543_bin.1.p	pta
lane122s000543_bin.1.p	ptrc
lane122s000543_bin.1.p	pyovd_kt
lane122s000543_bin.1.p	pyr
lane122s000543_bin.1.p	raffin
lane122s000543_bin.1.p	rib__D
lane122s000543_bin.1.p	ribflv
lane122s000543_bin.1.p	rmn
lane122s000543_bin.1.p	sbt__D
lane122s000543_bin.1.p	skm
lane122s000543_bin.1.p	so4
lane122s000543_bin.1.p	spmd
lane122s000543_bin.1.p	sula
lane122s000543_bin.1.p	sulfac
lane122s000543_bin.1.p	taur
lane122s000543_bin.1.p	thm
lane122s000543_bin.1.p	tre
lane122s000543_bin.1.p	trp__L
lane122s000543_bin.1.p	ttdca
lane122s000543_bin.1.p	udcpp
lane122s000543_bin.1.p	urea
lane122s000543_bin.1.p	uri
lane122s000543_bin.1.p	xtsn
lane122s000543_bin.1.p	xyl3
lane122s000543_bin.1.p	xyl__D
lane122s000543_bin.1.p	xylan4
lane122s000543_bin.1.p	xylb
lane122s000543_bin.1.p	zn2
lane122s000544_bin.1.s	14glucan
lane122s000544_bin.1.s	23camp
lane122s000544_bin.1.s	23cgmp
lane122s000544_bin.1.s	25dkglcn
lane122s000544_bin.1.s	2ddglcn
lane122s000544_bin.1.s	2dhglcn
lane122s000544_bin.1.s	4abut
lane122s000544_bin.1.s	acgam
lane122s000544_bin.1.s	arbt
lane122s000544_bin.1.s	arg__L
lane122s000544_bin.1.s	asn__L
lane122s000544_bin.1.s	ca2
lane122s000544_bin.1.s	cell6
lane122s000544_bin.1.s	cellb
lane122s000544_bin.1.s	cit
lane122s000544_bin.1.s	cl
lane122s000544_bin.1.s	cobalt2
lane122s000544_bin.1.s	cu2
lane122s000544_bin.1.s	cyan
lane122s000544_bin.1.s	cytd
lane122s000544_bin.1.s	dextrin
lane122s000544_bin.1.s	drib
lane122s000544_bin.1.s	fe2
lane122s000544_bin.1.s	fol
lane122s000544_bin.1.s	fru
lane122s000544_bin.1.s	fuc
lane122s000544_bin.1.s	fum
lane122s000544_bin.1.s	g3pg
lane122s000544_bin.1.s	gal
lane122s000544_bin.1.s	gam
lane122s000544_bin.1.s	glc__D
lane122s000544_bin.1.s	glcn__D
lane122s000544_bin.1.s	gly
lane122s000544_bin.1.s	glyc3p
lane122s000544_bin.1.s	glyc
lane122s000544_bin.1.s	glyclt
lane122s000544_bin.1.s	gthrd
lane122s000544_bin.1.s	h2o2
lane122s000544_bin.1.s	h2o
lane122s000544_bin.1.s	h
lane122s000544_bin.1.s	ham
lane122s000544_bin.1.s	his__L
lane122s000544_bin.1.s	ile__L
lane122s000544_bin.1.s	k
lane122s000544_bin.1.s	lcts
lane122s000544_bin.1.s	lys__L
lane122s000544_bin.1.s	mal__L
lane122s000544_bin.1.s	malt
lane122s000544_bin.1.s	man
lane122s000544_bin.1.s	melib
lane122s000544_bin.1.s	mg2
lane122s000544_bin.1.s	mn2
lane122s000544_bin.1.s	mnl
lane122s000544_bin.1.s	nmn
lane122s000544_bin.1.s	no2
lane122s000544_bin.1.s	no3
lane122s000544_bin.1.s	no
lane122s000544_bin.1.s	o2
lane122s000544_bin.1.s	pnto__R
lane122s000544_bin.1.s	rib__D
lane122s000544_bin.1.s	ribflv
lane122s000544_bin.1.s	s
lane122s000544_bin.1.s	salcn
lane122s000544_bin.1.s	so4
lane122s000544_bin.1.s	sucr
lane122s000544_bin.1.s	thm
lane122s000544_bin.1.s	thr__L
lane122s000544_bin.1.s	tre
lane122s000544_bin.1.s	tsul
lane122s000544_bin.1.s	udcpdp
lane122s000544_bin.1.s	uri
lane122s000544_bin.1.s	xyl__D
lane122s000544_bin.1.s	zn2
lane122s000545_shovill	25dkglcn
lane122s000545_shovill	2dhglcn
lane122s000545_shovill	2pglyc
lane122s000545_shovill	3amp
lane122s000545_shovill	3cmp
lane122s000545_shovill	3mb
lane122s000545_shovill	3ump
lane122s000545_shovill	4abut
lane122s000545_shovill	4hba
lane122s000545_shovill	4hbald
lane122s000545_shovill	4hbz
lane122s000545_shovill	4hphac
lane122s000545_shovill	5dglcn
lane122s000545_shovill	LalaLglu
lane122s000545_shovill	Larab
lane122s000545_shovill	Ncbmpts
lane122s000545_shovill	ac
lane122s000545_shovill	acald
lane122s000545_shovill	acgam
lane122s000545_shovill	arab__L
lane122s000545_shovill	arbt
lane122s000545_shovill	arg__L
lane122s000545_shovill	ca2
lane122s000545_shovill	cell6
lane122s000545_shovill	cellb
lane122s000545_shovill	cgly
lane122s000545_shovill	cl
lane122s000545_shovill	cobalt2
lane122s000545_shovill	cu2
lane122s000545_shovill	cu
lane122s000545_shovill	cyan
lane122s000545_shovill	dextrin
lane122s000545_shovill	dhptd
lane122s000545_shovill	diact
lane122s000545_shovill	din
lane122s000545_shovill	drib
lane122s000545_shovill	etha
lane122s000545_shovill	fe2
lane122s000545_shovill	fol
lane122s000545_shovill	for
lane122s000545_shovill	fru
lane122s000545_shovill	frulys
lane122s000545_shovill	g3pc
lane122s000545_shovill	galt
lane122s000545_shovill	gam
lane122s000545_shovill	glc__D
lane122s000545_shovill	glcn__D
lane122s000545_shovill	glcur
lane122s000545_shovill	gln__L
lane122s000545_shovill	glu__L
lane122s000545_shovill	gly_asn__L
lane122s000545_shovill	gly
lane122s000545_shovill	gly_pro__L
lane122s000545_shovill	glyc3p
lane122s000545_shovill	glyc
lane122s000545_shovill	gsn
lane122s000545_shovill	gthrd
lane122s000545_shovill	h2o2
lane122s000545_shovill	h2o
lane122s000545_shovill	h
lane122s000545_shovill	his__L
lane122s000545_shovill	inost
lane122s000545_shovill	k
lane122s000545_shovill	lcts
lane122s000545_shovill	leu__L
lane122s000545_shovill	madg
lane122s000545_shovill	mal__D
lane122s000545_shovill	malt
lane122s000545_shovill	malthp
lane122s000545_shovill	man
lane122s000545_shovill	mbdg
lane122s000545_shovill	mg2
lane122s000545_shovill	mmet
lane122s000545_shovill	mn2
lane122s000545_shovill	mnl
lane122s000545_shovill	mobd
lane122s000545_shovill	nh4
lane122s000545_shovill	no3
lane122s000545_shovill	o2
lane122s000545_shovill	phe__L
lane122s000545_shovill	pi
lane122s000545_shovill	pnto__R
lane122s000545_shovill	ppa
lane122s000545_shovill	ppoh
lane122s000545_shovill	pro__L
lane122s000545_shovill	ptrc
lane122s000545_shovill	pyovd_kt
lane122s000545_shovill	pyr
lane122s000545_shovill	raffin
lane122s000545_shovill	rib__D
lane122s000545_shovill	ribflv
lane122s000545_shovill	s
lane122s000545_shovill	salcn
lane122s000545_shovill	sbt__D
lane122s000545_shovill	so4
lane122s000545_shovill	starch
lane122s000545_shovill	sucr
lane122s000545_shovill	sula
lane122s000545_shovill	tartr__L
lane122s000545_shovill	taur
lane122s000545_shovill	thm
lane122s000545_shovill	thr__L
lane122s000545_shovill	tol
lane122s000545_shovill	tre
lane122s000545_shovill	trp__L
lane122s000545_shovill	tsul
lane122s000545_shovill	tyr__L
lane122s000545_shovill	urate
lane122s000545_shovill	xyl__D
lane122s000545_shovill	zn2
lane122s000720_shovill	25dkglcn
lane122s000720_shovill	2dhglcn
lane122s000720_shovill	5dglcn
lane122s000720_shovill	5drib
lane122s000720_shovill	LalaLglu
lane122s000720_shovill	Larab
lane122s000720_shovill	Lcyst
lane122s000720_shovill	ac
lane122s000720_shovill	acald
lane122s000720_shovill	acgam
lane122s000720_shovill	adn
lane122s000720_shovill	arab__L
lane122s000720_shovill	arbt
lane122s000720_shovill	arg__L
lane122s000720_shovill	ca2
lane122s000720_shovill	cellb
lane122s000720_shovill	cgly
lane122s000720_shovill	cl
lane122s000720_shovill	co2
lane122s000720_shovill	cobalt2
lane122s000720_shovill	cu2
lane122s000720_shovill	cyan
lane122s000720_shovill	dextrin
lane122s000720_shovill	drib
lane122s000720_shovill	duri
lane122s000720_shovill	enter
lane122s000720_shovill	etha
lane122s000720_shovill	eths
lane122s000720_shovill	ethso3
lane122s000720_shovill	etoh
lane122s000720_shovill	fe2
lane122s000720_shovill	fol
lane122s000720_shovill	for
lane122s000720_shovill	fru
lane122s000720_shovill	frulys
lane122s000720_shovill	g3pc
lane122s000720_shovill	galctr__D
lane122s000720_shovill	galt
lane122s000720_shovill	gam
lane122s000720_shovill	glc__D
lane122s000720_shovill	glcn__D
lane122s000720_shovill	gln__L
lane122s000720_shovill	glu__L
lane122s000720_shovill	gly_asn__L
lane122s000720_shovill	gly_glu__L
lane122s000720_shovill	gly_pro__L
lane122s000720_shovill	glyc3p
lane122s000720_shovill	glyc
lane122s000720_shovill	gsn
lane122s000720_shovill	gthrd
lane122s000720_shovill	h2
lane122s000720_shovill	h2o2
lane122s000720_shovill	h2o
lane122s000720_shovill	h
lane122s000720_shovill	his__L
lane122s000720_shovill	inost
lane122s000720_shovill	k
lane122s000720_shovill	lcts
lane122s000720_shovill	madg
lane122s000720_shovill	malt
lane122s000720_shovill	malthp
lane122s000720_shovill	malttr
lane122s000720_shovill	maltttr
lane122s000720_shovill	man
lane122s000720_shovill	mbdg
lane122s000720_shovill	melib
lane122s000720_shovill	mg2
lane122s000720_shovill	mn2
lane122s000720_shovill	mnl
lane122s000720_shovill	mso3
lane122s000720_shovill	nh4
lane122s000720_shovill	no3
lane122s000720_shovill	o2
lane122s000720_shovill	orn__L
lane122s000720_shovill	phe__L
lane122s000720_shovill	pi
lane122s000720_shovill	raffin
lane122s000720_shovill	rib__D
lane122s000720_shovill	ribflv
lane122s000720_shovill	s
lane122s000720_shovill	salcn
lane122s000720_shovill	sbt__D
lane122s000720_shovill	so4
lane122s000720_shovill	starch
lane122s000720_shovill	sucr
lane122s000720_shovill	tartr__L
lane122s000720_shovill	tcynt
lane122s000720_shovill	thm
lane122s000720_shovill	thr__L
lane122s000720_shovill	tol
lane122s000720_shovill	tre
lane122s000720_shovill	trp__L
lane122s000720_shovill	tsul
lane122s000720_shovill	tyr__L
lane122s000720_shovill	uri
lane122s000720_shovill	xyl__D
lane122s000720_shovill	zn2
lane122s000721_shovill	25dkglcn
lane122s000721_shovill	2dhglcn
lane122s000721_shovill	5dglcn
lane122s000721_shovill	Larab
lane122s000721_shovill	abt__D
lane122s000721_shovill	acgam
lane122s000721_shovill	adn
lane122s000721_shovill	arab__L
lane122s000721_shovill	arbt
lane122s000721_shovill	arg__L
lane122s000721_shovill	ca2
lane122s000721_shovill	cellb
lane122s000721_shovill	cgly
lane122s000721_shovill	cit
lane122s000721_shovill	cl
lane122s000721_shovill	co2
lane122s000721_shovill	cobalt2
lane122s000721_shovill	cu2
lane122s000721_shovill	cyan
lane122s000721_shovill	cytd
lane122s000721_shovill	dextrin
lane122s000721_shovill	drib
lane122s000721_shovill	fe2
lane122s000721_shovill	fol
lane122s000721_shovill	fru
lane122s000721_shovill	frulys
lane122s000721_shovill	g3pe
lane122s000721_shovill	galt
lane122s000721_shovill	gam
lane122s000721_shovill	glc__D
lane122s000721_shovill	glcn__D
lane122s000721_shovill	gln__L
lane122s000721_shovill	glu__L
lane122s000721_shovill	gly_asn__L
lane122s000721_shovill	gly_pro__L
lane122s000721_shovill	glyc3p
lane122s000721_shovill	glyc
lane122s000721_shovill	gsn
lane122s000721_shovill	gthrd
lane122s000721_shovill	h2o2
lane122s000721_shovill	h2o
lane122s000721_shovill	h
lane122s000721_shovill	his__L
lane122s000721_shovill	inost
lane122s000721_shovill	k
lane122s000721_shovill	lac__L
lane122s000721_shovill	lcts
lane122s000721_shovill	leu__L
lane122s000721_shovill	madg
lane122s000721_shovill	mal__D
lane122s000721_shovill	malt
lane122s000721_shovill	malthp
lane122s000721_shovill	man
lane122s000721_shovill	mbdg
lane122s000721_shovill	meoh
lane122s000721_shovill	metox__R
lane122s000721_shovill	metox
lane122s000721_shovill	mg2
lane122s000721_shovill	mmet
lane122s000721_shovill	mn2
lane122s000721_shovill	mnl
lane122s000721_shovill	nh4
lane122s000721_shovill	no2
lane122s000721_shovill	no3
lane122s000721_shovill	no
lane122s000721_shovill	o2
lane122s000721_shovill	phe__L
lane122s000721_shovill	pnto__R
lane122s000721_shovill	raffin
lane122s000721_shovill	rib__D
lane122s000721_shovill	ribflv
lane122s000721_shovill	s
lane122s000721_shovill	salcn
lane122s000721_shovill	sbt__D
lane122s000721_shovill	so4
lane122s000721_shovill	spmd
lane122s000721_shovill	starch
lane122s000721_shovill	sucr
lane122s000721_shovill	tartr__L
lane122s000721_shovill	thm
lane122s000721_shovill	thr__L
lane122s000721_shovill	thymd
lane122s000721_shovill	tre
lane122s000721_shovill	trp__L
lane122s000721_shovill	tsul
lane122s000721_shovill	tyr__L
lane122s000721_shovill	uri
lane122s000721_shovill	xyl__D
lane122s000721_shovill	zn2
lane821s003035_bin.1.p	14glucan
lane821s003035_bin.1.p	23camp
lane821s003035_bin.1.p	25dkglcn
lane821s003035_bin.1.p	2ddglcn
lane821s003035_bin.1.p	2dhglcn
lane821s003035_bin.1.p	4abut
lane821s003035_bin.1.p	acgam
lane821s003035_bin.1.p	arbt
lane821s003035_bin.1.p	arg__L
lane821s003035_bin.1.p	asn__L
lane821s003035_bin.1.p	ca2
lane821s003035_bin.1.p	cell6
lane821s003035_bin.1.p	cellb
lane821s003035_bin.1.p	cit
lane821s003035_bin.1.p	cl
lane821s003035_bin.1.p	cobalt2
lane821s003035_bin.1.p	cu2
lane821s003035_bin.1.p	cyan
lane821s003035_bin.1.p	cytd
lane821s003035_bin.1.p	dextrin
lane821s003035_bin.1.p	drib
lane821s003035_bin.1.p	fe2
lane821s003035_bin.1.p	fol
lane821s003035_bin.1.p	fru
lane821s003035_bin.1.p	fuc
lane821s003035_bin.1.p	fum
lane821s003035_bin.1.p	g3pg
lane821s003035_bin.1.p	gam
lane821s003035_bin.1.p	glc__D
lane821s003035_bin.1.p	glcn__D
lane821s003035_bin.1.p	glu__L
lane821s003035_bin.1.p	gly
lane821s003035_bin.1.p	glyc3p
lane821s003035_bin.1.p	glyc
lane821s003035_bin.1.p	glyclt
lane821s003035_bin.1.p	gthrd
lane821s003035_bin.1.p	gua
lane821s003035_bin.1.p	h2o2
lane821s003035_bin.1.p	h2o
lane821s003035_bin.1.p	h
lane821s003035_bin.1.p	his__L
lane821s003035_bin.1.p	k
lane821s003035_bin.1.p	lcts
lane821s003035_bin.1.p	lys__L
lane821s003035_bin.1.p	mal__L
lane821s003035_bin.1.p	malt
lane821s003035_bin.1.p	malthp
lane821s003035_bin.1.p	man
lane821s003035_bin.1.p	melib
lane821s003035_bin.1.p	mg2
lane821s003035_bin.1.p	mn2
lane821s003035_bin.1.p	mnl
lane821s003035_bin.1.p	nh4
lane821s003035_bin.1.p	nmn
lane821s003035_bin.1.p	no3
lane821s003035_bin.1.p	no
lane821s003035_bin.1.p	o2
lane821s003035_bin.1.p	pnto__R
lane821s003035_bin.1.p	rib__D
lane821s003035_bin.1.p	ribflv
lane821s003035_bin.1.p	s
lane821s003035_bin.1.p	salcn
lane821s003035_bin.1.p	so4
lane821s003035_bin.1.p	sucr
lane821s003035_bin.1.p	thm
lane821s003035_bin.1.p	thr__L
lane821s003035_bin.1.p	thymd
lane821s003035_bin.1.p	tre
lane821s003035_bin.1.p	tsul
lane821s003035_bin.1.p	udcpdp
lane821s003035_bin.1.p	uri
